Label,Name,Type,Length,Unique,Externalid,Precision,Picklistvalues,Calculatedformula,Defaultvalue,Controllername,Relationshipname,Referenceto,Inlinehelptext,Nillable,Createable,Custom,Dependentpicklist
"Locale","DefaultLocaleSidKey","picklist","40","","","","sq_AL
ar_BH
ar_EG
ar_JO
ar_KW
ar_LB
ar_QA
ar_SA
ar_AE
hy_AM
az_AZ
eu_ES
be_BY
bn_BD
bs_BA
bg_BG
ca_ES
zh_CN_PINYIN
zh_CN_STROKE
zh_CN
zh_HK_STROKE
zh_HK
zh_MO
zh_SG
zh_TW_STROKE
zh_TW
hr_HR
cs_CZ
da_DK
nl_BE
nl_NL
nl_SR
en_AU
en_BB
en_BM
en_CA
en_GH
en_IN
en_ID
en_IE
en_MY
en_NZ
en_NG
en_PK
en_PH
en_SG
en_ZA
en_GB
en_US
et_EE
fi_FI
fr_BE
fr_CA
fr_FR
fr_LU
fr_MC
fr_CH
ka_GE
de_AT
de_DE
de_LU
de_CH
el_GR
iw_IL
hi_IN
hu_HU
is_IS
in_ID
ga_IE
it_IT
it_CH
ja_JP
kk_KZ
km_KH
ky_KG
ko_KR
lv_LV
lt_LT
lb_LU
mk_MK
ms_BN
ms_MY
mt_MT
sh_ME
no_NO
pl_PL
pt_AO
pt_BR
pt_PT
ro_MD
ro_RO
rm_CH
ru_RU
sr_BA
sh_BA
sh_CS
sr_CS
sk_SK
sl_SI
es_AR
es_BO
es_CL
es_CO
es_CR
es_DO
es_EC
es_SV
es_GT
es_HN
es_MX
es_PA
es_PY
es_PE
es_PR
es_ES
es_UY
es_VE
sv_SE
tl_PH
tg_TJ
ta_IN
th_TH
tr_TR
uk_UA
ur_PK
vi_VN
cy_GB
","","","","","","","","","",""
"Longitude","Longitude","double","","","","18","","","","","","","","True","","",""
"Monthly Page Views Allowed","MonthlyPageViewsEntitlement","int","","","","","","","","","","","","True","","",""
"Monthly Page Views Used","MonthlyPageViewsUsed","int","","","","","","","","","","","","True","","",""
"Name","Name","string","80","","","","","","","","","","","","","",""
"Organization ID","Id","id","18","","","","","","","","","","","","","",""
"Phone","Phone","phone","40","","","","","","","","","","","True","","",""
"Primary Contact","PrimaryContact","string","80","","","","","","","","","","","True","","",""
"RequireOpportunityProducts","PreferencesRequireOpportunityProducts","boolean","","","","","","","","","","","","","","",""
"State/Province","State","string","80","","","","","","","","","","","True","","",""
"State/Province Code","StateCode","picklist","10","","","","AC
AG
AG
AL
AL
AK
AB
AL
AP
AM
AN
AN
AP
34
AO
AR
AZ
AR
AR
AP
AS
AT
ACT
AV
BA
BC
BS
BA
BT
11
BL
BN
BG
BI
BR
BO
BZ
BS
BR
BC
CA
CA
CL
CM
CB
CI
CW
CE
CT
CZ
CN
CE
CH
CT
CS
CH
CH
71
50
CE
CO
CL
CO
CO
CT
CO
CS
CR
KR
CN
DN
DD
DE
DL
DC
DF
DL
D
DG
EN
ES
DF
FM
FE
FI
FL
FG
FC
FR
35
G
62
GE
GA
GA
GO
GO
GR
GT
44
45
GR
52
GJ
46
HR
HI
13
23
41
HG
HP
91
42
43
ID
IL
IM
IN
IA
IS
JA
JK
JH
32
36
22
KS
KA
KY
KL
KY
KE
KK
AQ
LD
LS
SP
LT
LE
LC
LM
21
LK
LI
LO
LD
LA
LH
LU
92
MC
MP
MH
ME
MN
MB
MN
MA
MD
MS
MA
MT
MT
MS
MO
MH
VS
ML
ME
ME
MI
MI
MI
MG
MN
MS
MO
MZ
MO
MN
MT
MB
MO
NL
NA
NA
NE
15
NV
NB
NL
NH
NJ
NM
NSW
NY
64
NC
ND
NT
NT
NO
NS
NL
NU
NU
OA
OR
OY
OG
OH
OK
OT
ON
OR
OR
PD
PA
PA
PB
PR
PR
PV
PA
PE
PG
PU
PE
PC
PI
PI
PT
PN
PZ
PO
PE
PY
PB
PB
63
QC
QLD
QE
QR
RG
RJ
RA
RC
RE
RI
RI
RN
RJ
RN
RS
RM
RO
RR
RN
RO
SA
SL
SC
SP
SK
SS
SV
SE
61
37
31
14
51
SI
SK
SI
SO
SO
SO
SA
SC
SD
SR
TB
TM
TN
TA
TAS
TN
TE
TR
TX
12
TA
TL
TO
TP
TN
TV
TS
TR
TO
UD
UT
UT
UP
VA
VE
VE
VB
VC
VT
VR
VV
VI
VIC
VA
VT
WA
WD
WB
WA
WH
WV
WX
WW
WI
WY
65
54
YU
YT
53
ZA
33
","","","CountryCode","","","","True","","","True"
"Street","Street","textarea","255","","","","","","","","","","","True","","",""
"System Modstamp","SystemModstamp","datetime","","","","","","","","","","","","","","",""
"Trial Expiration Date","TrialExpirationDate","datetime","","","","","","","","","","","","True","","",""
"UI Skin","UiSkin","picklist","40","","","","Theme1
Theme2
PortalDefault
Webstore
Theme3
","","","","","","","True","","",""
"Web to Cases Default Origin","WebToCaseDefaultOrigin","string","40","","","","","","","","","","","True","","",""
"Zip/Postal Code","PostalCode","string","20","","","","","","","","","","","True","","",""
